time,linear.velocity.x,linear.velocity.y,linear.velocity.z,angular.velocity.x,angular.velocity.y,angular.velocity.z,gps.latitude,gps.longitude,gps.height,gps.health
1526094586.043090,0.000000,0.000000,0.000922,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.063661,0.000000,0.000000,0.000888,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.083136,0.000000,0.000000,0.000855,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.104420,0.000000,0.000000,0.000824,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.123191,0.000000,0.000000,0.000793,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.143047,0.000000,0.000000,0.000764,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.163108,0.000000,0.000000,0.000736,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.183170,0.000000,0.000000,0.000709,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.204309,0.000000,0.000000,0.000682,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.223042,0.000000,0.000000,0.000657,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.243190,0.000000,0.000000,0.000633,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.263089,0.000000,0.000000,0.000609,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.283087,0.000000,0.000000,0.000587,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.306271,0.000000,0.000000,0.000565,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.322326,0.000000,0.000000,0.000544,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.343022,0.000000,0.000000,0.000524,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.363086,0.000000,0.000000,0.000505,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.383130,0.000000,0.000000,0.000486,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.404424,0.000000,0.000000,0.000468,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.423139,0.000000,0.000000,0.000451,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.443106,0.000000,0.000000,0.000434,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.462181,0.000000,0.000000,0.000418,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.483165,0.000000,0.000000,0.000402,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.504373,0.000000,0.000000,0.000388,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.523172,0.000000,0.000000,0.000373,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.543100,0.000000,0.000000,0.000359,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.562173,0.000000,0.000000,0.000346,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.583124,0.000000,0.000000,0.000333,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.604388,0.000000,0.000000,0.000321,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.623110,0.000000,0.000000,0.000309,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.643039,0.000000,0.000000,0.000298,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.663137,0.000000,0.000000,0.000287,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.683077,0.000000,0.000000,0.000276,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.704358,0.000000,0.000000,0.000266,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.723267,0.000000,0.000000,0.000256,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.743152,0.000000,0.000000,0.000247,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.763025,0.000000,0.000000,0.000237,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.783114,0.000000,0.000000,0.000229,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.806433,0.000000,0.000000,0.000220,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.823113,0.000000,0.000000,0.000212,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.843109,0.000000,0.000000,0.000204,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.863124,0.000000,0.000000,0.000197,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.883096,0.000000,0.000000,0.000189,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.904409,0.000000,0.000000,0.000182,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094586.923160,0.000000,0.000000,0.000176,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.943028,0.000000,0.000000,0.000169,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.963120,0.000000,0.000000,0.000163,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094586.982227,0.000000,0.000000,0.000157,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.004428,0.000000,0.000000,0.000151,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.023166,0.000000,0.000000,0.000145,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.043049,0.000000,0.000000,0.000140,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.063145,0.000000,0.000000,0.000135,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.082798,0.000000,0.000000,0.000130,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.104089,0.000000,0.000000,0.000125,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.122130,0.000000,0.000000,0.000120,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.142882,0.000000,0.000000,0.000116,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.163051,0.000000,0.000000,0.000112,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.182766,0.000000,0.000000,0.000108,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.203936,0.000000,0.000000,0.000104,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.222551,0.000000,0.000000,0.000100,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.242888,0.000000,0.000000,0.000096,-0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.263017,0.000000,0.000000,0.000093,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.282694,0.000000,0.000000,0.000089,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.303747,0.000000,0.000000,0.000086,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.322980,0.000000,0.000000,0.000083,-0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.342904,0.000000,0.000000,0.000080,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.363303,0.000000,0.000000,0.000077,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.382864,0.000000,0.000000,0.000074,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.403867,0.000000,0.000000,0.000071,-0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.422615,0.000000,0.000000,0.000068,-0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.442974,0.000000,0.000000,0.000066,0.000000,0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.462921,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.483787,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.504077,0.000000,0.000000,0.000059,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.522914,0.000000,0.000000,0.000057,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.542686,0.000000,0.000000,0.000055,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.562716,0.000000,0.000000,0.000053,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.582366,0.000000,0.000000,0.000051,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.603930,0.000000,0.000000,0.000049,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.622665,0.000000,0.000000,0.000047,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.642521,0.000000,0.000000,0.000045,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.662691,0.000000,0.000000,0.000044,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.682712,0.000000,0.000000,0.000042,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.703764,0.000000,0.000000,0.000040,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.721995,0.000000,0.000000,0.000039,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.742887,0.000000,0.000000,0.000037,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.764226,0.000000,0.000000,0.000036,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.782359,0.000000,0.000000,0.000035,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.805798,0.000000,0.000000,0.000033,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.822883,0.000000,0.000000,0.000032,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.843313,0.000000,0.000000,0.000031,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.863307,0.000000,0.000000,0.000030,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.883505,0.000000,0.000000,0.000029,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.904974,0.000000,0.000000,0.000028,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.923637,0.000000,0.000000,0.000027,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.943644,0.000000,0.000000,0.000026,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094587.963532,0.000000,0.000000,0.000025,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094587.985725,0.000000,0.000000,0.000024,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.004269,0.000000,0.000000,0.000023,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.023337,0.000000,0.000000,0.000022,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.043124,0.000000,0.000000,0.000021,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.063119,0.000000,0.000000,0.000020,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.083109,0.000000,0.000000,0.000020,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.106187,0.000000,0.000000,0.000019,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.123131,0.000000,0.000000,0.000018,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.143097,0.000000,0.000000,0.000018,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.163123,0.000000,0.000000,0.000017,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.183074,0.000000,0.000000,0.000016,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.204303,0.000000,0.000000,0.000016,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.223361,0.000000,0.000000,0.000015,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.243208,0.000000,0.000000,0.000015,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.280134,0.000000,0.000000,0.000014,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.283870,0.000000,0.000000,0.000014,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.303793,0.000000,0.000000,0.000013,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.322575,0.000000,0.000000,0.000013,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.343098,0.000000,0.000000,0.000012,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.363210,0.000000,0.000000,0.000012,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.382912,0.000000,0.000000,0.000011,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.404733,0.000000,0.000000,0.000011,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.422453,0.000000,0.000000,0.000010,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.444640,0.000000,0.000000,0.000010,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.463169,0.000000,0.000000,0.000010,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.483475,0.000000,0.000000,0.000009,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.504358,0.000000,0.000000,0.000009,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.523236,0.000000,0.000000,0.000009,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.543158,0.000000,0.000000,0.000008,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.562219,0.000000,0.000000,0.000008,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.583117,0.000000,0.000000,0.000008,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.604332,0.000000,0.000000,0.000007,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.623207,0.000000,0.000000,0.000007,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.643116,0.000000,0.000000,0.000007,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.662284,0.000000,0.000000,0.000007,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.683209,0.000000,0.000000,0.000006,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.704415,0.000000,0.000000,0.000006,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.723353,0.000000,0.000000,0.000006,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.743055,0.000000,0.000000,0.000006,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.763108,0.000000,0.000000,0.000005,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.783100,0.000000,0.000000,0.000005,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.806445,0.000000,0.000000,0.000005,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.823230,0.000000,0.000000,0.000005,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.842225,0.000000,0.000000,0.000005,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.863064,0.000000,0.000000,0.000005,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.883187,0.000000,0.000000,0.000004,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094588.904382,0.000000,0.000000,0.000004,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.923081,0.000000,0.000000,0.000004,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.943106,0.000000,0.000000,0.000004,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.963094,0.000000,0.000000,0.000004,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094588.982230,0.000000,0.000000,0.000004,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.004367,0.000000,0.000000,0.000003,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.022213,0.000000,0.000000,0.000003,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.043190,0.000000,0.000000,0.000003,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.063183,0.000000,0.000000,0.000003,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.082243,0.000000,0.000000,0.000003,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.106170,0.000000,0.000000,0.000003,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.122410,0.000000,0.000000,0.000003,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.143025,0.000000,0.000000,0.000003,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.163024,0.000000,0.000000,0.000003,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.183172,0.000000,0.000000,0.000002,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.204334,0.000000,0.000000,0.000002,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.222690,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.243222,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.263173,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.283039,0.000000,0.000000,0.000002,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.304456,0.000000,0.000000,0.000002,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.323134,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.343080,0.000000,0.000000,0.000002,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.363114,0.000000,0.000000,0.000002,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.383106,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.404389,0.000000,0.000000,0.000002,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.423164,0.000000,0.000000,0.000002,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.443052,0.000000,0.000000,0.000002,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.463034,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.483167,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.504372,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.523237,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.543100,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.563045,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.583033,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.604345,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.623286,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.643161,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.663187,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.683075,0.000000,0.000000,0.000001,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.704313,0.000000,0.000000,0.000001,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.723487,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.743020,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.763074,0.000000,0.000000,0.000001,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.783158,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.806510,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.822233,0.000000,0.000000,0.000001,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.842998,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.863085,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.883057,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.906265,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.922303,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094589.943120,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.963103,0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094589.983062,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.004337,0.000000,0.000000,0.000001,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.023193,0.000000,0.000000,0.000001,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.043064,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.063100,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.083184,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.104376,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.123093,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.143262,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.163086,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.183087,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.204347,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.223154,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.242486,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.263159,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.283056,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.304403,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.323307,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.343084,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.363091,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.383135,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.404325,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.423240,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.443108,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.463081,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.482222,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.506175,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.522167,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.543067,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.563100,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.582151,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.604309,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.623110,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.643105,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.662278,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.683162,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,0
1526094590.704368,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.723196,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.743141,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.762179,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.783122,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,0
1526094590.806575,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,22.542813,113.958902,0.100000,5
1526094590.823354,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,5
1526094590.843074,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,5
1526094590.863110,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,5
1526094590.883094,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,5
1526094590.904415,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,22.542813,113.958902,0.100000,5
